"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-3"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","/表章事項 コード","2020_03","2020_15","2020_34","2020_35","2020_36","2020_37","2020_46","2020_47","2020_48"
"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む）","/表章事項","2015年（平成27年）の人口（組替）【人】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","19402","（旧：明野村）","","4,418","1,663","-187","-4.23268","12","0.72159","95.69843","28.10","150.6"
"2020000000","2020年","19403","（旧：須玉町）","","5,908","2,424","-388","-6.56737","-85","-3.50660","96.86163","174.26","31.7"
"2020000000","2020年","19404","（旧：高根町）","","9,070","3,660","-294","-3.24146","79","2.15847","95.84914","64.66","135.7"
"2020000000","2020年","19405","（旧：長坂町）","","8,897","3,665","-170","-1.91076","93","2.53752","94.92964","40.86","213.6"
"2020000000","2020年","19406","（旧：大泉村）","","4,621","1,990","109","2.35880","142","7.13568","93.85246","63.07","75.0"
"2020000000","2020年","19407","（旧：小淵沢町）","","5,675","2,364","72","1.26872","196","8.29103","98.03584","33.14","173.4"
"2020000000","2020年","19408","（旧：白州町）","","3,514","1,462","-102","-2.90268","32","2.18878","94.63776","138.02","24.7"
"2020000000","2020年","19409","（旧：武川村）","","3,008","1,180","-98","-3.25798","16","1.35593","88.71595","60.78","47.9"
"2020000000","2020年","19210","甲斐市","","74,386","29,463","927","1.24620","1,576","5.34908","97.80171","71.95","1,046.7"
"2020000000","2020年","19381","（旧：竜王町）","","39,447","16,074","-150","-0.38026","618","3.84472","97.55178","12.80","3,070.1"
"2020000000","2020年","19382","（旧：敷島町）","","19,129","7,688","152","0.79461","397","5.16389","97.34903","40.28","478.7"
"2020000000","2020年","19401","（旧：双葉町）","","15,810","5,701","925","5.85073","561","9.84038","98.91834","18.86","887.3"
"2020000000","2020年","19211","笛吹市","","69,559","26,268","-2,612","-3.75509","648","2.46688","94.04928","201.92","331.6"
"2020000000","2020年","19301","（旧：春日居町）","","7,397","2,868","-23","-0.31094","112","3.90516","91.38334","13.77","535.5"
"2020000000","2020年","19321","（旧：石和町）","","27,395","11,409","-915","-3.34003","326","2.85739","93.59555","14.92","1,774.8"
"2020000000","2020年","19322","（旧：御坂町）","","11,649","4,073","-483","-4.14628","101","2.47974","94.39415","58.37","191.3"
"2020000000","2020年","19323","（旧：一宮町）","","10,321","3,572","-507","-4.91231","93","2.60358","94.18283","30.62","320.5"
"2020000000","2020年","19324","（旧：八代町）","","8,139","2,665","-371","-4.55830","30","1.12570","96.60845","25.63","303.1"
"2020000000","2020年","19325","（旧：境川村）","","4,297","1,498","-228","-5.30603","16","1.06809","96.09639","21.46","189.6"
"2020000000","2020年","19327","（旧：芦川村）","","361","183","-85","-23.54571","-30","-16.39344","90.34483","37.15","7.4"
"2020000000","2020年","19212","上野原市","","24,805","9,661","-2,136","-8.61117","-152","-1.57334","99.93826","170.57","132.9"
"2020000000","2020年","19421","（旧：秋山村）","","1,677","565","-216","-12.88014","-32","-5.66372","102.63523","45.14","32.4"
"2020000000","2020年","19441","（旧：上野原町）","","23,128","9,096","-1,920","-8.30163","-120","-1.31926","99.75511","125.51","169.0"
"2020000000","2020年","19213","甲州市","","31,671","11,389","-2,434","-7.68526","-237","-2.08096","92.74178","264.11","110.7"
"2020000000","2020年","19203","（旧：塩山市）","","22,122","8,141","-1,695","-7.66206","-169","-2.07591","92.61669","184.74","110.6"
"2020000000","2020年","19304","（旧：勝沼町）","","8,370","2,795","-556","-6.64277","-25","-0.89445","93.36798","35.88","217.8"
"2020000000","2020年","19305","（旧：大和村）","","1,179","453","-183","-15.52163","-43","-9.49227","90.43977","43.39","23.0"
"2020000000","2020年","19214","中央市","","31,124","12,789","92","0.29559","763","5.96606","98.73942","31.69","985.0"
"2020000000","2020年","19328","（旧：豊富村）","","3,338","1,190","-178","-5.33253","22","1.84874","96.39528","13.50","234.1"
"2020000000","2020年","19383","（旧：玉穂町）","","11,434","5,131","355","3.10478","428","8.34145","103.71522","8.22","1,434.2"
"2020000000","2020年","19385","（旧：田富町）","","16,352","6,468","-85","-0.51981","313","4.83921","95.72855","10.09","1,612.2"
"2020000000","2020年","19346","市川三郷町","","15,678","5,886","-978","-6.23804","-83","-1.41013","95.06369","75.18","195.5"
"2020000000","2020年","19342","（旧：三珠町）","","3,688","1,280","-40","-1.08460","37","2.89063","94.87179","29.47","123.8"
"2020000000","2020年","19343","（旧：市川大門町）","","9,043","3,460","-597","-6.60179","-60","-1.73410","95.10280","32.32","261.3"
"2020000000","2020年","19344","（旧：六郷町）","","2,947","1,146","-341","-11.57109","-60","-5.23560","95.20599","13.28","196.2"
"2020000000","2020年","19364","早川町","","1,068","573","30","2.80899","102","17.80105","133.12102","369.96","3.0"
"2020000000","2020年","19365","身延町","","12,669","5,211","-2,006","-15.83393","-623","-11.95548","96.11918","301.98","35.3"
"2020000000","2020年","19345","（旧：下部町）","","3,465","1,497","-637","-18.38384","-189","-12.62525","88.15702","127.51","22.2"
"2020000000","2020年","19363","（旧：中富町）","","3,260","1,367","-581","-17.82209","-188","-13.75274","93.70933","43.37","61.8"
"2020000000","2020年","1936B","（旧：身延町）","","5,944","2,347","-788","-13.25707","-246","-10.48147","102.11682","131.12","39.3"
"2020000000","2020年","19366","南部町","","8,067","3,006","-911","-11.29292","-187","-6.22089","95.51913","200.87","35.6"
"2020000000","2020年","1936C","（旧：南部町）","","4,942","1,833","-565","-11.43262","-120","-6.54664","95.92659","112.34","39.0"
"2020000000","2020年","19367","（旧：富沢町）","","3,125","1,173","-346","-11.07200","-67","-5.71185","94.88079","88.29","31.5"
"2020000000","2020年","19368","富士川町","","15,289","5,672","-1,070","-6.99850","-34","-0.59944","92.90463","112.00","127.0"
"2020000000","2020年","19361","（旧：増穂町）","","11,851","4,407","-673","-5.67885","38","0.86226","94.84051","65.17","171.5"
"2020000000","2020年","19362","（旧：鰍沢町）","","3,438","1,265","-397","-11.54741","-72","-5.69170","86.10771","46.81","65.0"
"2020000000","2020年","19384","昭和町","","19,505","8,223","1,404","7.19815","894","10.87194","99.93307","9.08","2,302.8"
"2020000000","2020年","19422","道志村","","1,743","591","-136","-7.80264","22","3.72250","101.88442","79.68","20.2"
"2020000000","2020年","19423","西桂町","","4,342","1,478","-301","-6.93229","6","0.40595","92.97994","15.22","265.5"
"2020000000","2020年","19424","忍野村","","8,968","3,034","269","2.99955","455","14.99670","125.29268","25.05","368.7"
"2020000000","2020年","19425","山中湖村","","5,208","1,855","-29","-0.55684","114","6.14555","97.67176","53.05","97.6"
"2020000000","2020年","19429","鳴沢村","","2,921","1,036","-97","-3.32078","20","1.93050","96.93166","89.58","31.5"
"2020000000","2020年","19430","富士河口湖町","","25,329","9,616","753","2.97288","1,037","10.78411","96.94933","158.40","164.7"
"2020000000","2020年","1934B","（旧：上九一色村［南部］）","","988","408","-94","-9.51417","-21","-5.14706","105.99078","65.21","13.7"
"2020000000","2020年","19426","（旧：河口湖町）","","20,266","7,767","823","4.06099","977","12.57886","96.65237","60.89","346.3"
"2020000000","2020年","19427","（旧：勝山村）","","2,675","946","60","2.24299","73","7.71670","97.75850","4.26","642.0"
"2020000000","2020年","19428","（旧：足和田村）","","1,400","495","-36","-2.57143","8","1.61616","94.30199","28.15","48.5"
"2020000000","2020年","19442","小菅村","","726","337","-42","-5.78512","2","0.59347","101.17647","52.78","13.0"
"2020000000","2020年","19443","丹波山村","","563","294","-33","-5.86146","-11","-3.74150","105.42636","101.30","5.2"
"2020000000","2020年","20000","長野県","","2,098,804","807,108","-50,793","-2.42009","24,989","3.09612","95.49141","13,561.56","151.0"
"2020000000","2020年","20201","長野市","","377,598","150,414","-4,838","-1.28126","6,561","4.36196","94.67714","834.81","446.5"
"2020000000","2020年","2020B","（旧：長野市）","","356,085","142,229","-2,266","-0.63636","7,233","5.08546","94.82996","404.35","875.0"
"2020000000","2020年","20502","（旧：大岡村）","","960","473","-137","-14.27083","-45","-9.51374","98.31325","45.86","17.9"
"2020000000","2020年","20581","（旧：信州新町）","","4,135","1,719","-595","-14.38936","-176","-10.23851","91.76598","70.73","50.0"
"2020000000","2020年","20582","（旧：豊野町）","","9,609","3,185","-819","-8.52326","-154","-4.83516","92.21518","19.90","441.7"
"2020000000","2020年","20586","（旧：戸隠村）","","3,499","1,375","-444","-12.68934","-108","-7.85455","96.08472","132.76","23.0"
"2020000000","2020年","20587","（旧：鬼無里村）","","1,393","645","-265","-19.02369","-99","-15.34884","86.75497","134.99","8.4"
"2020000000","2020年","20589","（旧：中条村）","","1,917","788","-312","-16.27543","-90","-11.42132","83.21918","33.29","48.2"
"2020000000","2020年","20202","松本市","","243,293","100,173","-2,148","-0.88289","4,761","4.75278","96.25389","978.47","246.5"
"2020000000","2020年","2020C","（旧：松本市）","","208,227","87,763","-652","-0.31312","4,597","5.23797","96.63427","265.87","780.7"
"2020000000","2020年","20443","（旧：四賀村）","","4,629","1,656","-536","-11.57917","-62","-3.74396","89.40305","90.25","45.4"
"2020000000","2020年","20449","（旧：波田町）","","15,274","5,336","-203","-1.32906","255","4.77886","92.33027","59.42","253.6"
"2020000000","2020年","20463","（旧：奈川村）","","679","299","-117","-17.23122","-28","-9.36455","93.79310","117.65","4.8"
"2020000000","2020年","20464","（旧：安曇村）","","1,936","1,039","-304","-15.70248","-163","-15.68816","106.58228","401.50","4.1"
"2020000000","2020年","20465","（旧：梓川村）","","12,548","4,080","-336","-2.67772","162","3.97059","95.92492","42.40","288.0"
"2020000000","2020年","20203","上田市","","156,827","62,696","-2,772","-1.76755","1,600","2.55200","95.77456","552.04","279.1"
"2020000000","2020年","2020D","（旧：上田市）","","121,192","49,637","-726","-0.59905","1,791","3.60820","95.61250","176.73","681.6"
"2020000000","2020年","20341","（旧：丸子町）","","22,244","8,261","-1,153","-5.18342","-89","-1.07735","95.39559","105.70","199.5"
"2020000000","2020年","20345","（旧：真田町）","","9,918","3,529","-579","-5.83787","-60","-1.70020","98.28025","181.90","51.3"
"2020000000","2020年","20346","（旧：武石村）","","3,473","1,269","-314","-9.04117","-42","-3.30969","97.19101","87.67","36.0"
"2020000000","2020年","20204","岡谷市","","50,128","19,100","-2,338","-4.66406","174","0.91099","94.45010","85.10","561.6"
"2020000000","2020年","20205","飯田市","","101,581","37,694","-3,417","-3.36382","1,209","3.20741","92.91722","658.66","149.0"
"2020000000","2020年","2020E","（旧：飯田市）","","99,693","36,828","-3,078","-3.08748","1,329","3.60867","92.97142","325.35","297.0"
"2020000000","2020年","20418","（旧：上村）","","413","198","-62","-15.01211","-20","-10.10101","95.00000","126.51","2.8"
"2020000000","2020年","20419","（旧：南信濃村）","","1,475","668","-277","-18.77966","-100","-14.97006","88.06907","206.90","5.8"
"2020000000","2020年","20206","諏訪市","","50,140","20,401","-1,411","-2.81412","375","1.83815","95.54173","109.17","446.4"
"2020000000","2020年","20207","須坂市","","50,725","18,447","-1,166","-2.29867","392","2.12501","96.38993","149.67","331.1"
"2020000000","2020年","20208","小諸市","","42,512","16,662","-1,521","-3.57781","169","1.01428","95.01879","98.55","415.9"
"2020000000","2020年","20209","伊那市","","68,271","26,231","-2,146","-3.14336","7","0.02669","96.28651","667.93","99.0"
"2020000000","2020年","2020F","（旧：伊那市）","","60,891","23,532","-1,559","-2.56031","117","0.49720","96.88081","207.64","285.7"
"2020000000","2020年","20381","（旧：高遠町）","","5,643","2,109","-468","-8.29346","-101","-4.78900","92.37918","139.36","37.1"
"2020000000","2020年","20387","（旧：長谷村）","","1,737","590","-119","-6.85089","-9","-1.52542","87.70302","320.81","5.0"
"2020000000","2020年","20210","駒ヶ根市","","32,759","12,437","-557","-1.70030","519","4.17303","95.48352","165.86","194.2"
"2020000000","2020年","20211","中野市","","43,909","15,296","-1,571","-3.57785","503","3.28844","94.33581","112.18","377.4"
"2020000000","2020年","2021B","（旧：中野市）","","39,668","13,994","-1,170","-2.94948","568","4.05888","94.34600","77.32","497.9"
"2020000000","2020年","20601","（旧：豊田村）","","4,241","1,302","-401","-9.45532","-65","-4.99232","94.23369","34.74","110.5"
"2020000000","2020年","20212","大町市","","28,041","10,826","-2,012","-7.17521","-87","-0.80362","93.74023","565.15","46.1"
"2020000000","2020年","2021C","（旧：大町市）","","26,258","10,118","-1,835","-6.98835","-42","-0.41510","93.72571","464.84","52.5"
"2020000000","2020年","20483","（旧：八坂村）","","848","326","-93","-10.96698","-18","-5.52147","95.59585","33.94","22.2"
"2020000000","2020年","20484","（旧：美麻村）","","935","382","-84","-8.98396","-27","-7.06806","92.53394","66.21","12.9"
"2020000000","2020年","20213","飯山市","","21,438","7,423","-1,899","-8.85810","-172","-2.31712","94.59217","202.43","96.5"
"2020000000","2020年","20214","茅野市","","55,912","22,301","488","0.87280","1,547","6.93691","100.29120","266.59","211.6"
"2020000000","2020年","20215","塩尻市","","67,135","26,350","106","0.15789","1,647","6.25047","99.99703","289.98","231.9"
"2020000000","2020年","2021D","（旧：塩尻市）","","64,629","25,396","373","0.57714","1,691","6.65853","100.30198","172.31","377.2"
"2020000000","2020年","20424","（旧：楢川村）","","2,506","954","-267","-10.65443","-44","-4.61216","91.53122","117.82","19.0"
"2020000000","2020年","20217","佐久市","","99,368","38,487","-1,169","-1.17644","1,437","3.73373","95.75592","423.51","231.9"
"2020000000","2020年","2021E","（旧：佐久市）","","70,871","28,017","797","1.12458","1,652","5.89642","96.19480","192.62","372.1"
"2020000000","2020年","20301","（旧：臼田町）","","13,698","5,131","-866","-6.32209","-123","-2.39719","91.72270","83.21","154.2"
"2020000000","2020年","20322","（旧：望月町）","","8,828","3,140","-759","-8.59764","-85","-2.70701","97.72115","128.64","62.7"
"2020000000","2020年","20325","（旧：浅科村）","","5,971","2,199","-341","-5.71094","-7","-0.31833","96.78434","19.52","288.4"
"2020000000","2020年","20218","千曲市","","60,298","21,573","-1,446","-2.39809","450","2.08594","93.28692","119.79","491.3"
"2020000000","2020年","20216","（旧：更埴市）","","37,137","12,960","-698","-1.87953","352","2.71605","93.76263","78.99","461.3"
"2020000000","2020年","20501","（旧：上山田町）","","5,789","2,175","-221","-3.81759","-10","-0.45977","87.79089","15.62","356.5"
"2020000000","2020年","20522","（旧：戸倉町）","","17,372","6,438","-527","-3.03362","108","1.67754","94.13392","25.23","667.7"
"2020000000","2020年","20219","東御市","","30,107","11,004","15","0.04982","256","2.32643","96.28568","112.37","268.1"
"2020000000","2020年","20326","（旧：北御牧村）","","4,966","1,742","-276","-5.55779","-9","-0.51665","96.97606","25.75","182.1"
"2020000000","2020年","20343","（旧：東部町）","","25,141","9,262","291","1.15747","265","2.86115","96.15889","86.55","293.8"
"2020000000","2020年","20220","安曇野市","","95,282","34,732","-1,060","-1.11249","1,759","5.06449","92.98296","331.78","284.0"
"2020000000","2020年","20441","（旧：明科町）","","8,285","2,922","-626","-7.55582","-66","-2.25873","89.95536","42.12","181.8"
"2020000000","2020年","20461","（旧：豊科町）","","27,524","10,535","-162","-0.58858","480","4.55624","92.36502","39.11","699.6"
"2020000000","2020年","20462","（旧：穂高町）","","32,480","11,951","49","0.15086","846","7.07891","93.71725","145.42","223.7"
"2020000000","2020年","20466","（旧：三郷村）","","18,043","6,260","-17","-0.09422","371","5.92652","92.95654","40.21","448.3"
"2020000000","2020年","20467","（旧：堀金村）","","8,950","3,064","-304","-3.39665","128","4.17755","94.99323","64.96","133.1"
"2020000000","2020年","20303","小海町","","4,713","1,873","-360","-7.63845","-85","-4.53817","96.70131","114.20","38.1"
"2020000000","2020年","20304","川上村","","4,607","1,205","-263","-5.70870","52","4.31535","147.80376","209.61","20.7"
"2020000000","2020年","20305","南牧村","","3,408","1,036","-166","-4.87089","39","3.76448","125.92334","133.09","24.4"
"2020000000","2020年","20306","南相木村","","1,005","428","-43","-4.27861","-22","-5.14019","96.72802","66.05","14.6"
"2020000000","2020年","20307","北相木村","","774","333","-22","-2.84238","9","2.70270","101.06952","56.32","13.4"
"2020000000","2020年","20309","佐久穂町","","11,186","4,014","-968","-8.65367","-92","-2.29198","94.55446","188.15","54.3"
"2020000000","2020年","20302","（旧：佐久町）","","7,351","2,629","-606","-8.24378","-68","-2.58653","94.43644","122.11","55.2"
"2020000000","2020年","20308","（旧：八千穂村）","","3,835","1,385","-362","-9.43937","-24","-1.73285","94.78407","66.02","52.6"
"2020000000","2020年","20321","軽井沢町","","18,994","8,247","194","1.02138","339","4.11059","91.68831","156.03","123.0"
"2020000000","2020年","20323","御代田町","","15,184","6,118","371","2.44336","593","9.69271","98.10239","58.79","264.6"
"2020000000","2020年","20324","立科町","","7,265","2,682","-653","-8.98830","-76","-2.83371","101.33983","66.87","98.9"
"2020000000","2020年","20349","青木村","","4,343","1,556","-222","-5.11167","-3","-0.19280","92.12121","57.10","72.2"
"2020000000","2020年","20350","長和町","","6,166","2,416","-566","-9.17937","-98","-4.05629","98.15994","183.86","30.5"
"2020000000","2020年","20342","（旧：長門町）","","4,306","1,704","-295","-6.85091","-42","-2.46479","98.36795","96.14","41.7"
"2020000000","2020年","20347","（旧：和田村）","","1,860","712","-271","-14.56989","-56","-7.86517","97.63682","87.81","18.1"
"2020000000","2020年","20361","下諏訪町","","20,236","7,946","-1,081","-5.34196","-99","-1.24591","93.15317","66.87","286.5"
"2020000000","2020年","20362","富士見町","","14,493","5,396","-409","-2.82205","214","3.96590","94.39614","144.76","97.3"
"2020000000","2020年","20363","原村","","7,566","2,673","114","1.50674","222","8.30527","96.46969","43.26","177.5"
"2020000000","2020年","20382","辰野町","","19,770","7,343","-1,215","-6.14568","-85","-1.15757","94.51724","169.20","109.7"
"2020000000","2020年","20383","箕輪町","","25,241","9,240","-252","-0.99838","264","2.85714","100.26447","85.91","290.9"
"2020000000","2020年","20384","飯島町","","9,530","3,325","-526","-5.51941","66","1.98496","95.22984","86.96","103.5"
"2020000000","2020年","20385","南箕輪村","","15,063","5,839","734","4.87287","606","10.37849","98.80443","40.99","385.4"
"2020000000","2020年","20386","中川村","","4,850","1,584","-199","-4.10309","30","1.89394","88.91145","77.05","60.4"
"2020000000","2020年","20388","宮田村","","8,821","3,122","-252","-2.85682","157","5.02883","94.44066","54.50","157.2"
"2020000000","2020年","20402","松川町","","13,167","4,355","-637","-4.83785","73","1.67623","93.93283","72.79","172.1"
"2020000000","2020年","20403","高森町","","13,080","4,247","-269","-2.05657","206","4.85048","92.41514","45.36","282.4"
"2020000000","2020年","20404","阿南町","","4,962","1,737","-663","-13.36155","-126","-7.25389","92.95332","123.07","34.9"
"2020000000","2020年","20407","阿智村","","6,538","2,188","-470","-7.18874","-36","-1.64534","91.17832","214.43","28.3"
"2020000000","2020年","20406","（旧：清内路村）","","573","227","-62","-10.82024","-14","-6.16740","91.38577","44.16","11.6"
"2020000000","2020年","2040B","（旧：阿智村）","","5,415","1,728","-328","-6.05725","2","0.11574","90.81020","113.07","45.0"
"2020000000","2020年","20408","（旧：浪合村）","","550","233","-80","-14.54545","-24","-10.30043","95.02075","57.24","8.2"
"2020000000","2020年","20409","平谷村","","484","211","-97","-20.04132","-15","-7.10900","98.46154","77.37","5.0"
"2020000000","2020年","20410","根羽村","","970","416","-118","-12.16495","-33","-7.93269","93.19728","89.97","9.5"
"2020000000","2020年","20411","下條村","","3,851","1,159","-306","-7.94599","1","0.08628","93.08279","38.12","93.0"
"2020000000","2020年","20412","売木村","","575","270","-27","-4.69565","9","3.33333","85.13514","43.43","12.6"
"2020000000","2020年","20413","天龍村","","1,365","651","-187","-13.69963","-88","-13.51767","90.00000","109.44","10.8"
"2020000000","2020年","20414","泰阜村","","1,702","639","-160","-9.40071","-44","-6.88576","88.97059","64.59","23.9"
"2020000000","2020年","20415","喬木村","","6,310","2,029","-337","-5.34073","7","0.34500","94.87765","66.61","89.7"
"2020000000","2020年","20416","豊丘村","","6,592","2,054","-166","-2.51820","68","3.31061","98.27214","76.79","83.7"
"2020000000","2020年","20417","大鹿村","","1,023","475","0","0.00000","57","12.00000","111.36364","248.28","4.1"
"2020000000","2020年","20422","上松町","","4,670","1,864","-539","-11.54176","-79","-4.23820","97.93963","168.42","24.5"
"2020000000","2020年","20423","南木曽町","","4,313","1,713","-398","-9.22792","-83","-4.84530","93.90788","215.93","18.1"
"2020000000","2020年","20425","木祖村","","2,926","1,045","-234","-7.99727","-32","-3.06220","84.76321","140.50","19.2"
"2020000000","2020年","20429","王滝村","","839","398","-124","-14.77950","-27","-6.78392","90.66667","310.82","2.3"
"2020000000","2020年","20430","大桑村","","3,825","1,522","-386","-10.09150","-45","-2.95664","95.73136","234.47","14.7"
"2020000000","2020年","20432","木曽町","","11,826","4,942","-1,242","-10.50228","-262","-5.30150","94.95303","476.03","22.2"
"2020000000","2020年","20421","（旧：木曽福島町）","","6,470","2,823","-592","-9.14992","-146","-5.17180","95.08795","149.97","39.2"
"2020000000","2020年","20426","（旧：日義村）","","2,354","907","-242","-10.28037","-18","-1.98456","95.19409","56.63","37.3"
"2020000000","2020年","20427","（旧：開田村）","","1,636","671","-197","-12.04156","-41","-6.11028","99.30748","149.54","9.6"
"2020000000","2020年","20428","（旧：三岳村）","","1,366","541","-211","-15.44656","-57","-10.53604","88.72549","119.92","9.6"
"2020000000","2020年","20446","麻績村","","2,788","1,001","-195","-6.99426","-30","-2.99700","88.71907","34.38","75.4"
"2020000000","2020年","20448","生坂村","","1,843","698","-204","-11.06891","-33","-4.72779","99.63459","39.05","42.0"
"2020000000","2020年","20450","山形村","","8,395","2,725","5","0.05956","287","10.53211","95.48522","24.98","336.3"
"2020000000","2020年","20451","朝日村","","4,462","1,412","-183","-4.10130","62","4.39093","97.27985","70.62","60.6"
"2020000000","2020年","20452","筑北村","","4,730","1,780","-581","-12.28330","-93","-5.22472","97.28959","99.47","41.7"
"2020000000","2020年","20444","（旧：本城村）","","1,731","633","-170","-9.82091","-9","-1.42180","95.85947","32.32","48.3"
"2020000000","2020年","20445","（旧：坂北村）","","1,712","679","-184","-10.74766","-44","-6.48012","97.16129","29.77","51.3"
"2020000000","2020年","20447","（旧：坂井村）","","1,287","468","-227","-17.63792","-40","-8.54701","99.62335","37.41","28.3"
"2020000000","2020年","20481","池田町","","9,926","3,518","-544","-5.48056","25","0.71063","94.24431","40.16","233.6"
"2020000000","2020年","20482","松川村","","9,948","3,497","-349","-3.50824","80","2.28768","92.21065","47.07","203.9"
"2020000000","2020年","20485","白馬村","","8,929","3,477","-354","-3.96461","232","6.67242","98.58731","189.36","45.3"
"2020000000","2020年","20486","小谷村","","2,904","1,195","-257","-8.84986","-50","-4.18410","106.79688","267.91","9.9"
"2020000000","2020年","20521","坂城町","","14,871","5,473","-867","-5.83014","-12","-0.21926","97.37844","53.64","261.1"
"2020000000","2020年","20541","小布施町","","10,702","3,528","-42","-0.39245","152","4.30839","92.48826","19.12","557.5"
"2020000000","2020年","20543","高山村","","7,033","2,291","-416","-5.91497","30","1.30947","96.05926","98.56","67.1"
"2020000000","2020年","20561","山ノ内町","","12,429","4,465","-1,077","-8.66522","-46","-1.03024","94.61684","265.90","42.7"
"2020000000","2020年","20562","木島平村","","4,658","1,564","-283","-6.07557","3","0.19182","93.49845","99.32","44.0"
"2020000000","2020年","20563","野沢温泉村","","3,479","1,159","-200","-5.74878","-6","-0.51769","91.97892","57.96","56.6"
"2020000000","2020年","20583","信濃町","","8,469","3,157","-730","-8.61967","-95","-3.00919","97.07156","149.30","51.8"
"2020000000","2020年","20588","小川村","","2,665","1,086","-450","-16.88555","-121","-11.14180","98.65471","58.11","38.1"
"2020000000","2020年","20590","飯綱町","","11,063","3,769","-767","-6.93302","-2","-0.05306","95.11086","75.00","137.3"
"2020000000","2020年","20584","（旧：牟礼村）","","6,569","2,298","-418","-6.36322","1","0.04352","91.61994","39.85","154.4"
"2020000000","2020年","20585","（旧：三水村）","","4,494","1,471","-349","-7.76591","-3","-0.20394","100.53217","35.46","116.9"
"2020000000","2020年","20602","栄村","","1,953","775","-293","-15.00256","-83","-10.70968","93.02326","271.66","6.1"
"2020000000","2020年","21000","岐阜県","","2,031,903","753,212","-53,161","-2.61632","27,518","3.65342","94.31703","10,621.29","186.3"
"2020000000","2020年","21201","岐阜市","","406,735","165,443","-4,178","-1.02720","7,943","4.80105","90.89568","203.60","1,977.2"
"2020000000","2020年","2120B","（旧：岐阜市）","","393,086","160,210","-4,338","-1.10358","7,539","4.70570","90.83778","195.12","1,992.4"
"2020000000","2020年","21304","（旧：柳津町）","","13,649","5,233","160","1.17225","404","7.72024","92.54044","7.77","1,777.2"
"2020000000","2020年","21202","大垣市","","159,879","60,085","-1,593","-0.99638","2,192","3.64817","94.71289","206.57","766.3"
"2020000000","2020年","2120C","（旧：大垣市）","","149,655","56,625","-1,048","-0.70028","2,194","3.87461","94.72843","79.75","1,863.4"
"2020000000","2020年","21342","（旧：上石津町）","","5,569","1,823","-589","-10.57641","-61","-3.34613","92.27799","123.38","40.4"
"2020000000","2020年","21384","（旧：墨俣町）","","4,655","1,637","44","0.94522","59","3.60415","96.85798","3.39","1,386.1"
"2020000000","2020年","21203","高山市","","89,182","32,670","-4,763","-5.34076","78","0.23875","92.14084","2,177.61","38.8"
"2020000000","2020年","2120D","（旧：高山市）","","62,318","24,055","-2,679","-4.29892","298","1.23883","91.24258","139.57","427.3"
"2020000000","2020年","21601","（旧：丹生川村）","","4,251","1,251","-268","-6.30440","-8","-0.63949","98.06067","227.15","17.5"
"2020000000","2020年","21602","（旧：清見村）","","2,363","785","-197","-8.33686","-11","-1.40127","100.37003","359.16","6.0"
"2020000000","2020年","21603","（旧：荘川村）","","1,240","537","-230","-18.54839","-138","-25.69832","96.88109","323.28","3.1"
"2020000000","2020年","21605","（旧：宮村）","","2,484","754","-129","-5.19324","6","0.79576","90.68826","51.89","45.4"
"2020000000","2020年","21606","（旧：久々野町）","","3,539","1,007","-355","-10.03108","-10","-0.99305","88.73740","106.10","30.0"
"2020000000","2020年","21607","（旧：朝日村）","","1,652","542","-217","-13.13559","-19","-3.50554","93.65722","187.37","7.7"
"2020000000","2020年","21608","（旧：高根村）","","338","182","-57","-16.86391","-28","-15.38462","111.27820","220.66","1.3"
"2020000000","2020年","21622","（旧：国府町）","","7,743","2,268","-206","-2.66047","84","3.70370","93.45483","89.05","84.6"
"2020000000","2020年","21626","（旧：上宝村）","","3,254","1,289","-425","-13.06085","-96","-7.44763","94.56671","475.12","6.0"
"2020000000","2020年","21204","多治見市","","110,441","41,446","-3,709","-3.35835","1,210","2.91946","93.02288","91.25","1,169.7"
"2020000000","2020年","2120E","（旧：多治見市）","","100,793","37,895","-3,316","-3.28991","1,093","2.88429","92.93207","77.79","1,253.1"
"2020000000","2020年","21541","（旧：笠原町）","","9,648","3,551","-393","-4.07338","117","3.29485","93.98449","13.45","688.1"
"2020000000","2020年","21205","関市","","89,153","32,827","-3,870","-4.34085","611","1.86127","95.48664","472.33","180.6"
"2020000000","2020年","2120F","（旧：関市）","","75,198","27,995","-2,344","-3.11710","836","2.98625","95.95471","102.51","710.7"
